CustomerID,num_orders,total_revenue,total_items,first_purchase,last_purchase,recency,frequency,monetary,R_score,F_score,M_score,RFM_score
12652,1,919.98,505,2011-01-12 15:00:00,2011-01-12 15:00:00,331,1,919.98,1,1,3,113
12653,2,2209.85,919,2011-02-16 10:53:00,2011-07-14 10:41:00,149,2,2209.85,2,2,5,225
12654,5,601.98,264,2011-02-17 13:16:00,2011-11-29 10:10:00,11,5,601.98,5,4,3,543
12656,5,4051.17,1723,2011-04-20 09:20:00,2011-11-22 13:42:00,17,5,4051.17,4,4,5,445
12657,4,1643.18,1044,2011-09-22 11:40:00,2011-11-28 15:47:00,11,4,1643.18,5,4,4,544
12658,1,686.05,320,2011-11-21 10:22:00,2011-11-21 10:22:00,19,1,686.05,4,1,3,413
12659,1,91.68,105,2011-11-10 11:53:00,2011-11-10 11:53:00,30,1,91.68,4,1,1,411
12660,1,245.1,127,2011-11-28 13:26:00,2011-11-28 13:26:00,11,1,245.1,5,1,1,511
12662,11,3849.78,2058,2010-12-01 13:04:00,2011-12-09 11:59:00,1,11,3849.78,5,5,5,555
12664,9,4881.88,1203,2011-01-21 11:42:00,2011-12-01 17:07:00,8,9,4881.88,5,5,5,555
12665,1,63.0,37,2011-01-19 08:34:00,2011-01-19 08:34:00,325,1,63.0,1,1,1,111
12667,1,620.13,395,2011-10-12 17:00:00,2011-10-12 17:00:00,58,1,620.13,3,1,3,313
12668,4,3807.15,1634,2010-12-19 12:46:00,2011-11-28 10:56:00,12,4,3807.15,5,4,5,545
12669,3,2744.0299999999997,1115,2011-03-28 10:15:00,2011-07-12 09:54:00,151,3,2744.0299999999997,2,3,5,235
12670,5,2996.05,1397,2011-04-21 10:16:00,2011-11-29 15:23:00,10,5,2996.05,5,4,5,545
12672,1,225.89999999999998,78,2011-01-14 09:20:00,2011-01-14 09:20:00,330,1,225.89999999999998,1,1,1,111
12673,2,610.52,351,2011-01-17 11:46:00,2011-12-04 13:55:00,5,2,610.52,5,2,3,523
12674,4,1970.6,1133,2011-05-16 09:10:00,2011-11-01 12:12:00,39,4,1970.6,3,4,4,344
12676,6,1331.39,670,2011-02-01 15:41:00,2011-11-15 12:25:00,25,6,1331.39,4,5,4,454
12678,12,17628.46,10923,2010-12-21 11:00:00,2011-10-28 13:04:00,42,12,17628.46,3,5,5,355
12679,4,1113.02,554,2011-03-01 12:26:00,2011-10-12 12:30:00,59,4,1113.02,3,4,4,344
12680,4,862.81,443,2011-08-18 15:44:00,2011-12-09 12:50:00,1,4,862.81,5,4,3,543
12681,22,13787.54,7536,2010-12-07 10:08:00,2011-11-25 11:33:00,15,22,13787.54,4,5,5,455
12682,31,12279.82,5555,2010-12-03 13:59:00,2011-12-06 10:00:00,4,31,12279.82,5,5,5,555
12683,15,8476.57,4987,2010-12-09 10:37:00,2011-12-05 16:31:00,4,15,8476.57,5,5,5,555
12684,7,2283.63,1985,2011-05-10 12:55:00,2011-12-02 09:53:00,8,7,2283.63,5,5,5,555
12685,6,2863.08,1523,2011-09-07 10:28:00,2011-11-11 13:46:00,28,6,2863.08,4,5,5,455
12686,1,89.14,107,2010-12-03 09:51:00,2010-12-03 09:51:00,372,1,89.14,1,1,1,111
12688,1,4873.8099999999995,3028,2011-08-18 08:49:00,2011-08-18 08:49:00,114,1,4873.8099999999995,2,1,5,215
12689,2,1247.61,628,2011-08-04 10:04:00,2011-11-14 08:31:00,26,2,1247.61,4,2,4,424
12690,1,389.01,106,2011-05-18 09:09:00,2011-05-18 09:09:00,206,1,389.01,1,1,2,112
12691,6,1035.8,394,2010-12-17 14:46:00,2011-11-11 16:49:00,28,6,1035.8,4,5,4,454
12693,4,855.91,255,2011-01-24 12:58:00,2011-08-04 17:51:00,127,4,855.91,2,4,3,243
12694,2,869.67,509,2011-06-09 17:48:00,2011-09-30 13:06:00,70,2,869.67,3,2,3,323
12695,4,582.1,220,2011-05-13 13:15:00,2011-12-02 13:22:00,7,4,582.1,5,4,3,543
12697,3,957.59,508,2011-06-23 15:44:00,2011-11-11 08:47:00,29,3,957.59,4,3,4,434
12700,4,4939.99,2967,2011-05-08 16:10:00,2011-12-02 10:47:00,8,4,4939.99,5,4,5,545
12701,2,797.71,678,2011-04-11 13:02:00,2011-09-21 10:47:00,80,2,797.71,2,2,3,223
12702,1,219.0,53,2011-11-20 10:36:00,2011-11-20 10:36:00,20,1,219.0,4,1,1,411
12703,1,283.55,164,2011-09-29 17:52:00,2011-09-29 17:52:00,71,1,283.55,3,1,2,312
12704,8,2340.84,1006,2011-06-23 10:20:00,2011-12-02 13:15:00,7,8,2340.84,5,5,5,555
12705,9,6868.29,3997,2010-12-17 15:58:00,2011-11-24 13:17:00,15,9,6868.29,4,5,5,455
12707,1,603.42,256,2011-02-21 08:38:00,2011-02-21 08:38:00,292,1,603.42,1,1,3,113
12708,10,2712.91,1307,2010-12-06 10:43:00,2011-11-10 09:52:00,30,10,2712.91,4,5,5,455
12709,15,9706.52,3912,2010-12-08 09:49:00,2011-11-24 15:38:00,15,15,9706.52,4,5,5,455
12710,3,1149.02,851,2011-05-22 14:05:00,2011-09-04 12:00:00,97,3,1149.02,2,3,4,234
12712,13,4396.13,1062,2010-12-03 14:30:00,2011-11-11 08:19:00,29,13,4396.13,4,5,5,455
12713,1,848.55,508,2011-12-09 12:16:00,2011-12-09 12:16:00,1,1,848.55,5,1,3,513
12714,5,4708.86,3069,2011-02-18 10:53:00,2011-11-30 15:43:00,9,5,4708.86,5,4,5,545
12715,1,343.36,192,2011-08-25 15:22:00,2011-08-25 15:22:00,106,1,343.36,2,1,2,212
12716,2,1053.49,708,2011-07-29 13:28:00,2011-12-06 08:55:00,4,2,1053.49,5,2,4,524
12717,2,1030.98,506,2011-04-08 10:32:00,2011-07-11 14:47:00,151,2,1030.98,2,2,4,224
12718,1,238.25,203,2011-09-29 16:38:00,2011-09-29 16:38:00,71,1,238.25,3,1,1,311
12719,2,644.95,374,2011-10-05 14:50:00,2011-12-04 13:45:00,5,2,644.95,5,2,3,523
12720,25,5781.73,4672,2010-12-05 15:21:00,2011-12-07 08:03:00,3,25,5781.73,5,5,5,555
12721,6,2656.13,1959,2010-12-20 11:38:00,2011-11-08 12:13:00,32,6,2656.13,4,5,5,455
12722,4,997.63,566,2011-07-12 11:55:00,2011-09-15 14:50:00,85,4,997.63,2,4,4,244
12723,5,725.07,434,2011-10-05 15:52:00,2011-12-06 10:19:00,4,5,725.07,5,4,3,543
12724,4,1031.41,445,2011-01-11 15:00:00,2011-12-04 16:02:00,5,4,1031.41,5,4,4,544
12725,1,427.8,164,2010-12-03 15:45:00,2010-12-03 15:45:00,371,1,427.8,1,1,2,112
12726,7,2609.1,3143,2010-12-17 12:56:00,2011-11-11 13:35:00,28,7,2609.1,4,5,5,455
12727,7,3980.7,2098,2011-01-23 15:17:00,2011-11-29 11:46:00,11,7,3980.7,5,5,5,555
12728,4,836.33,419,2011-01-11 13:31:00,2011-09-29 15:31:00,71,4,836.33,3,4,3,343
12729,1,453.01,233,2011-08-18 11:40:00,2011-08-18 11:40:00,114,1,453.01,2,1,2,212
12731,12,18895.91,8437,2010-12-10 10:56:00,2011-11-16 11:59:00,24,12,18895.91,4,5,5,455
12732,1,236.26000000000002,111,2011-06-13 11:33:00,2011-06-13 11:33:00,180,1,236.26000000000002,1,1,1,111
12733,1,383.95,137,2011-04-19 16:19:00,2011-04-19 16:19:00,234,1,383.95,1,1,2,112
12734,1,110.39999999999999,88,2010-12-22 12:47:00,2010-12-22 12:47:00,353,1,110.39999999999999,1,1,1,111
12735,2,779.5699999999999,368,2011-01-06 14:26:00,2011-01-28 13:37:00,315,2,779.5699999999999,1,2,3,123
12736,1,234.0,173,2011-01-11 07:57:00,2011-01-11 07:57:00,333,1,234.0,1,1,1,111
12738,1,155.35,148,2010-12-02 18:27:00,2010-12-02 18:27:00,372,1,155.35,1,1,1,111
12739,2,1013.04,486,2011-09-01 17:45:00,2011-09-22 13:00:00,78,2,1013.04,2,2,4,224
12740,1,427.6,342,2011-10-07 10:44:00,2011-10-07 10:44:00,64,1,427.6,3,1,2,312
12743,2,540.13,315,2011-07-28 16:06:00,2011-07-28 16:21:00,134,2,540.13,2,2,3,223
12744,7,21279.29,5241,2011-01-25 13:26:00,2011-10-19 11:18:00,52,7,21279.29,3,5,5,355
12747,11,4196.01,1275,2010-12-05 15:38:00,2011-12-07 14:34:00,2,11,4196.01,5,5,5,555
12748,209,33053.19,25287,2010-12-01 12:48:00,2011-12-09 12:20:00,1,209,33053.19,5,5,5,555
12749,5,4090.88,1471,2011-05-10 15:25:00,2011-12-06 09:56:00,4,5,4090.88,5,4,5,545
12750,1,275.88,137,2011-08-03 09:13:00,2011-08-03 09:13:00,129,1,275.88,2,1,2,212
12752,1,4366.78,2262,2011-09-19 13:32:00,2011-09-19 13:32:00,81,1,4366.78,2,1,5,215
12753,6,21429.39,11421,2010-12-12 11:44:00,2011-11-17 10:52:00,23,6,21429.39,4,5,5,455
12754,3,3010.74,6481,2011-02-04 10:31:00,2011-04-18 09:00:00,236,3,3010.74,1,3,5,135
12755,2,3811.95,1491,2010-12-09 10:44:00,2011-03-04 12:42:00,281,2,3811.95,1,2,5,125
12756,1,112.07999999999998,144,2011-09-14 09:31:00,2011-09-14 09:31:00,87,1,112.07999999999998,2,1,1,211
12757,13,7834.650000000001,2395,2011-05-12 19:01:00,2011-11-24 12:30:00,16,13,7834.650000000001,4,5,5,455
12758,2,2791.59,2135,2011-03-08 12:05:00,2011-08-15 10:22:00,117,2,2791.59,2,2,5,225
12759,3,1531.44,902,2011-03-09 08:09:00,2011-10-18 14:49:00,52,3,1531.44,3,3,4,334
12762,2,1898.52,1227,2011-11-14 14:23:00,2011-12-02 10:23:00,8,2,1898.52,5,2,4,524
12763,2,494.08,316,2010-12-05 15:46:00,2011-07-24 14:12:00,138,2,494.08,2,2,3,223
12764,1,1693.88,386,2011-01-27 10:19:00,2011-01-27 10:19:00,317,1,1693.88,1,1,4,114
12766,7,6989.63,3646,2010-12-08 13:53:00,2011-12-06 08:46:00,4,7,6989.63,5,5,5,555
12769,1,1143.6,356,2011-04-15 10:25:00,2011-04-15 10:25:00,239,1,1143.6,1,1,4,114
12770,1,1351.45,743,2011-05-13 09:33:00,2011-05-13 09:33:00,211,1,1351.45,1,1,4,114
12772,1,892.47,556,2011-10-11 09:19:00,2011-10-11 09:19:00,60,1,892.47,3,1,3,313
12775,5,1386.04,877,2011-02-01 13:45:00,2011-11-22 16:33:00,17,5,1386.04,4,4,4,444
12778,6,822.23,825,2011-01-31 14:35:00,2011-11-20 11:30:00,20,6,822.23,4,5,3,453
12779,8,3981.36,2024,2010-12-03 13:40:00,2011-11-02 11:43:00,38,8,3981.36,3,5,5,355
12781,2,826.74,671,2011-02-28 08:43:00,2011-10-07 10:37:00,64,2,826.74,3,2,3,323
12782,5,2330.92,1086,2010-12-17 11:30:00,2011-12-05 09:16:00,5,5,2330.92,5,4,5,545
12783,6,2225.91,624,2011-09-25 15:35:00,2011-12-07 15:56:00,2,6,2225.91,5,5,5,555
12784,2,532.8199999999999,280,2011-11-24 12:53:00,2011-11-30 15:38:00,9,2,532.8199999999999,5,2,3,523
12785,1,311.95,131,2010-12-10 13:48:00,2010-12-10 13:48:00,364,1,311.95,1,1,2,112
12787,3,463.66,261,2011-05-31 09:36:00,2011-11-30 08:44:00,10,3,463.66,5,3,2,532
12789,1,91.85,4,2011-10-05 13:34:00,2011-10-05 13:34:00,65,1,91.85,3,1,1,311
12790,1,324.92,166,2011-05-31 14:14:00,2011-05-31 14:14:00,192,1,324.92,1,1,2,112
12791,1,192.60000000000002,97,2010-12-01 11:27:00,2010-12-01 11:27:00,374,1,192.60000000000002,1,1,1,111
12792,1,400.53999999999996,217,2011-03-28 11:36:00,2011-03-28 11:36:00,257,1,400.53999999999996,1,1,2,112
12793,2,545.48,295,2010-12-03 15:14:00,2011-01-09 12:12:00,335,2,545.48,1,2,3,123
12794,2,860.41,592,2011-09-02 12:01:00,2011-10-17 14:54:00,53,2,860.41,3,2,3,323
12795,1,430.48,68,2011-11-21 10:27:00,2011-11-21 10:27:00,19,1,430.48,4,1,2,412
12797,1,254.03,118,2010-12-09 10:55:00,2010-12-09 10:55:00,366,1,254.03,1,1,2,112
12798,3,6977.04,5256,2011-06-22 10:11:00,2011-11-29 15:52:00,10,3,6977.04,5,3,5,535
12802,1,427.58,314,2011-06-06 09:36:00,2011-06-06 09:36:00,187,1,427.58,1,1,2,112
12808,3,483.65000000000003,188,2010-12-06 10:27:00,2011-11-03 10:05:00,37,3,483.65000000000003,3,3,2,332
12809,1,489.31,220,2011-06-15 10:51:00,2011-06-15 10:51:00,178,1,489.31,2,1,3,213
12811,3,514.85,230,2011-02-28 15:39:00,2011-03-24 09:42:00,261,3,514.85,1,3,3,133
12812,1,229.64000000000001,164,2011-10-26 09:54:00,2011-10-26 09:54:00,45,1,229.64000000000001,3,1,1,311
12814,1,125.92,49,2011-08-30 12:11:00,2011-08-30 12:11:00,102,1,125.92,2,1,1,211
12815,2,1063.46,379,2011-05-25 13:34:00,2011-07-15 10:21:00,148,2,1063.46,2,2,4,224
12816,2,572.2,128,2011-06-16 13:24:00,2011-09-05 12:41:00,96,2,572.2,2,2,3,223
12817,1,166.04,53,2011-03-03 16:28:00,2011-03-03 16:28:00,281,1,166.04,1,1,1,111
12818,1,1542.08,929,2011-03-23 12:06:00,2011-03-23 12:06:00,262,1,1542.08,1,1,4,114
12820,4,942.34,722,2011-01-17 12:34:00,2011-12-06 15:12:00,3,4,942.34,5,4,4,544
12821,1,92.72,70,2011-05-09 15:51:00,2011-05-09 15:51:00,214,1,92.72,1,1,1,111
12822,2,948.88,550,2011-09-13 13:46:00,2011-09-30 10:04:00,71,2,948.88,3,2,4,324
12823,5,1759.5,230,2011-02-16 12:15:00,2011-09-26 07:35:00,75,5,1759.5,2,4,4,244
12824,1,397.12,232,2011-10-11 12:49:00,2011-10-11 12:49:00,60,1,397.12,3,1,2,312
12826,7,1474.72,1058,2010-12-09 15:21:00,2011-12-07 10:25:00,3,7,1474.72,5,5,4,554
12827,3,430.15000000000003,197,2011-10-26 15:44:00,2011-12-04 12:17:00,6,3,430.15000000000003,5,3,2,532
12828,6,1018.71,494,2011-08-01 16:16:00,2011-12-07 08:45:00,3,6,1018.71,5,5,4,554
12829,2,293.0,376,2010-12-14 14:54:00,2011-01-07 11:13:00,337,2,293.0,1,2,2,122
12830,6,6814.64,9848,2011-06-21 10:53:00,2011-11-02 11:54:00,38,6,6814.64,3,5,5,355
12831,1,215.05,135,2011-03-22 13:02:00,2011-03-22 13:02:00,262,1,215.05,1,1,1,111
12832,2,383.03,195,2011-09-02 13:48:00,2011-11-07 13:30:00,32,2,383.03,4,2,2,422
12833,1,417.38,156,2011-07-17 13:46:00,2011-07-17 13:46:00,145,1,417.38,2,1,2,212
12834,1,312.38,110,2011-03-02 09:49:00,2011-03-02 09:49:00,283,1,312.38,1,1,2,112
12836,4,2610.36,1062,2011-02-01 11:19:00,2011-10-11 15:10:00,59,4,2610.36,3,4,5,345
12837,1,134.1,24,2011-06-19 16:07:00,2011-06-19 16:07:00,173,1,134.1,2,1,1,211
12838,2,671.95,355,2010-12-01 11:57:00,2011-11-06 12:20:00,34,2,671.95,3,2,3,323
12839,14,5591.42,3807,2010-12-07 15:48:00,2011-12-07 12:33:00,3,14,5591.42,5,5,5,555
12840,4,2726.77,1511,2011-04-27 12:21:00,2011-07-19 09:29:00,144,4,2726.77,2,4,5,245
12841,25,3991.58,2720,2010-12-03 10:43:00,2011-12-05 11:13:00,5,25,3991.58,5,5,5,555
12842,2,1118.99,547,2011-02-04 12:36:00,2011-09-30 15:33:00,70,2,1118.99,3,2,4,324
12843,8,1702.26,781,2011-03-20 14:38:00,2011-10-05 12:09:00,66,8,1702.26,3,5,4,354
12844,2,325.96000000000004,125,2011-08-01 13:11:00,2011-11-10 13:31:00,29,2,325.96000000000004,4,2,2,422
12845,4,354.09,204,2011-02-22 14:10:00,2011-03-17 13:34:00,267,4,354.09,1,4,2,142
12847,1,843.64,873,2011-11-17 13:16:00,2011-11-17 13:16:00,22,1,843.64,4,1,3,413
12849,2,1010.29,597,2011-03-16 12:26:00,2011-11-08 13:41:00,31,2,1010.29,4,2,4,424
12851,1,131.81,106,2011-09-04 12:41:00,2011-09-04 12:41:00,97,1,131.81,2,1,1,211
12852,1,311.55,149,2011-02-18 08:47:00,2011-02-18 08:47:00,295,1,311.55,1,1,2,112
12853,6,1957.1000000000001,800,2011-01-28 10:28:00,2011-07-28 11:29:00,135,6,1957.1000000000001,2,5,4,254
12854,3,1316.25,626,2011-01-25 13:35:00,2011-09-22 12:15:00,79,3,1316.25,2,3,4,234
12855,1,38.1,30,2010-12-02 09:37:00,2010-12-02 09:37:00,373,1,38.1,1,1,1,111
12856,6,2170.78,1076,2011-10-07 12:38:00,2011-12-02 10:52:00,8,6,2170.78,5,5,5,555
12857,2,1106.4,343,2011-02-10 12:32:00,2011-05-13 10:20:00,211,2,1106.4,1,2,4,124
12863,1,521.2,188,2011-10-18 14:15:00,2011-10-18 14:15:00,52,1,521.2,3,1,3,313
12864,1,147.12,216,2011-07-24 13:03:00,2011-07-24 13:03:00,138,1,147.12,2,1,1,211
12865,2,1568.23,925,2011-08-08 10:11:00,2011-11-13 14:31:00,26,2,1568.23,4,2,4,424
12866,1,559.12,171,2011-03-01 14:11:00,2011-03-01 14:11:00,283,1,559.12,1,1,3,113
12867,7,4009.34,4284,2010-12-14 16:39:00,2011-11-13 15:30:00,26,7,4009.34,4,5,5,455
12868,6,1607.0600000000002,928,2010-12-01 12:50:00,2011-06-07 10:42:00,186,6,1607.0600000000002,1,5,4,154
12871,2,380.64,200,2011-05-16 13:32:00,2011-09-16 15:07:00,84,2,380.64,2,2,2,222
12872,2,599.97,319,2010-12-09 14:44:00,2011-01-17 10:52:00,327,2,599.97,1,2,3,123
12873,1,374.0,128,2011-03-02 14:58:00,2011-03-02 14:58:00,282,1,374.0,1,1,2,112
12875,2,343.2300000000001,2019,2010-12-12 12:03:00,2011-07-19 15:30:00,143,2,343.2300000000001,2,2,2,222
12876,2,2218.02,1941,2011-05-27 13:34:00,2011-10-13 12:26:00,58,2,2218.02,3,2,5,325
12877,12,1535.77,1178,2010-12-16 12:23:00,2011-12-06 10:30:00,4,12,1535.77,5,5,4,554
12878,2,854.99,547,2011-03-18 14:02:00,2011-04-17 13:07:00,236,2,854.99,1,2,3,123
12879,3,573.22,370,2011-09-09 12:11:00,2011-10-26 12:24:00,45,3,573.22,3,3,3,333
12881,1,298.0,21,2011-03-09 11:44:00,2011-03-09 11:44:00,276,1,298.0,1,1,2,112
12882,2,1463.04,246,2011-11-06 11:22:00,2011-11-30 16:18:00,9,2,1463.04,5,2,4,524
12883,4,703.47,196,2011-09-11 15:18:00,2011-11-15 09:32:00,25,4,703.47,4,4,3,443
12884,1,309.05,43,2011-09-12 13:10:00,2011-09-12 13:10:00,88,1,309.05,2,1,2,212
12885,3,1175.22,655,2011-08-08 11:45:00,2011-10-07 13:40:00,63,3,1175.22,3,3,4,334
12886,2,1378.4,770,2011-05-04 11:21:00,2011-10-03 10:09:00,68,2,1378.4,3,2,4,324
12888,2,354.12,76,2011-03-29 14:31:00,2011-05-09 16:02:00,214,2,354.12,1,2,2,122
12890,1,376.71999999999997,256,2011-11-15 17:26:00,2011-11-15 17:26:00,24,1,376.71999999999997,4,1,2,412
12891,3,331.0,950,2011-02-20 11:28:00,2011-06-07 12:31:00,186,3,331.0,1,3,2,132
12893,1,176.55,90,2011-11-09 12:34:00,2011-11-09 12:34:00,31,1,176.55,4,1,1,411
12895,2,372.8,210,2011-09-14 08:35:00,2011-10-28 13:51:00,42,2,372.8,3,2,2,322
12897,2,216.5,110,2011-02-11 11:40:00,2011-05-19 12:13:00,205,2,216.5,1,2,1,121
12901,28,17654.54,23075,2011-03-14 10:41:00,2011-12-01 10:07:00,9,28,17654.54,5,5,5,555
12902,1,138.68,66,2011-03-20 12:06:00,2011-03-20 12:06:00,265,1,138.68,1,1,1,111
12904,2,496.06,294,2011-06-20 13:18:00,2011-11-21 14:34:00,18,2,496.06,4,2,3,423
12906,5,2919.81,1749,2011-09-22 15:03:00,2011-11-28 09:55:00,12,5,2919.81,5,4,5,545
12908,2,750.0,1200,2011-01-31 12:37:00,2011-06-16 15:39:00,176,2,750.0,2,2,3,223
12909,5,2178.67,1280,2011-03-31 12:51:00,2011-10-31 12:43:00,40,5,2178.67,3,4,5,345
12910,8,3075.04,1692,2011-04-12 10:01:00,2011-11-16 14:28:00,23,8,3075.04,4,5,5,455
12912,5,1662.3,670,2011-10-30 11:35:00,2011-12-07 08:55:00,3,5,1662.3,5,4,4,544
12913,5,2483.63,1419,2010-12-06 16:36:00,2011-12-05 12:11:00,5,5,2483.63,5,4,5,545
12915,2,363.65,93,2010-12-02 12:33:00,2011-07-14 11:34:00,149,2,363.65,2,2,2,222
12916,4,2944.95,1083,2011-01-23 10:43:00,2011-07-24 10:35:00,139,4,2944.95,2,4,5,245
12917,1,594.0,120,2011-08-03 16:42:00,2011-08-03 16:42:00,128,1,594.0,2,1,3,213
12919,6,1335.19,673,2011-06-23 09:22:00,2011-12-01 13:47:00,8,6,1335.19,5,5,4,554
12920,1,162.78,128,2011-11-22 15:05:00,2011-11-22 15:05:00,17,1,162.78,4,1,1,411
12921,37,16587.09,9526,2010-12-01 15:06:00,2011-11-30 16:22:00,9,37,16587.09,5,5,5,555
12922,1,405.38,370,2011-07-01 15:35:00,2011-07-01 15:35:00,161,1,405.38,2,1,2,212
12923,1,172.82,68,2011-10-06 16:20:00,2011-10-06 16:20:00,64,1,172.82,3,1,1,311
12924,4,933.7,481,2011-01-16 11:49:00,2011-09-12 13:55:00,88,4,933.7,2,4,4,244
12925,2,694.05,541,2011-09-26 11:05:00,2011-12-05 11:11:00,5,2,694.05,5,2,3,523
12928,5,2062.7000000000003,1472,2010-12-15 15:45:00,2011-11-04 14:24:00,35,5,2062.7000000000003,3,4,5,345
12929,1,117.85,37,2011-02-01 12:08:00,2011-02-01 12:08:00,312,1,117.85,1,1,1,111
12930,2,415.8,252,2011-06-21 13:25:00,2011-09-22 15:18:00,78,2,415.8,2,2,2,222
12931,15,42055.96,28004,2010-12-17 09:45:00,2011-11-18 12:39:00,22,15,42055.96,4,5,5,455
12933,3,607.53,499,2011-03-01 11:30:00,2011-11-15 16:38:00,24,3,607.53,4,3,3,433
12935,7,2160.7,1853,2011-01-24 13:58:00,2011-12-07 17:25:00,2,7,2160.7,5,5,5,555
12936,4,1063.9,559,2011-09-22 13:51:00,2011-11-22 17:32:00,17,4,1063.9,4,4,4,444
12937,4,1504.27,1007,2011-03-17 14:19:00,2011-11-24 15:05:00,15,4,1504.27,4,4,4,444
12938,1,114.14,140,2011-11-14 11:21:00,2011-11-14 11:21:00,26,1,114.14,4,1,1,411
12939,8,11581.8,4876,2011-01-09 11:20:00,2011-10-06 14:33:00,64,8,11581.8,3,5,5,355
12940,2,899.69,404,2011-09-13 10:16:00,2011-10-16 12:09:00,55,2,899.69,3,2,3,323
12942,3,675.6,198,2010-12-09 09:34:00,2011-07-31 14:39:00,131,3,675.6,2,3,3,233
12944,2,604.51,289,2010-12-20 10:41:00,2011-11-04 11:04:00,36,2,604.51,3,2,3,323
12945,1,462.95,165,2011-02-24 14:15:00,2011-02-24 14:15:00,288,1,462.95,1,1,2,112
12947,6,1603.99,1165,2010-12-01 16:21:00,2011-07-19 10:06:00,144,6,1603.99,2,5,4,254
12948,7,2064.95,1080,2011-03-20 10:17:00,2011-11-23 17:10:00,16,7,2064.95,4,5,5,455
12949,8,4167.22,2381,2011-04-01 13:20:00,2011-11-09 11:25:00,31,8,4167.22,4,5,5,455
12950,3,1843.0,1380,2011-11-15 13:48:00,2011-12-07 13:17:00,2,3,1843.0,5,3,4,534
12951,6,1064.07,503,2011-01-13 10:33:00,2011-12-01 12:14:00,9,6,1064.07,5,5,4,554
12952,4,1387.79,653,2011-09-22 16:37:00,2011-12-04 10:35:00,6,4,1387.79,5,4,4,544
12953,1,329.85,84,2011-11-30 09:24:00,2011-11-30 09:24:00,10,1,329.85,5,1,2,512
12955,11,4757.16,3664,2011-03-17 09:03:00,2011-12-08 16:29:00,1,11,4757.16,5,5,5,555
12956,1,108.07,34,2011-02-06 16:08:00,2011-02-06 16:08:00,306,1,108.07,1,1,1,111
12957,8,4017.54,2549,2011-01-04 12:18:00,2011-11-30 09:53:00,10,8,4017.54,5,5,5,555
12962,2,266.39,129,2011-08-18 13:38:00,2011-12-02 15:55:00,7,2,266.39,5,2,2,522
12963,8,1856.63,881,2010-12-09 09:14:00,2011-12-01 12:55:00,8,8,1856.63,5,5,4,554
12965,1,769.8100000000001,282,2011-09-11 15:31:00,2011-09-11 15:31:00,89,1,769.8100000000001,2,1,3,213
12966,1,160.18,75,2011-11-30 12:38:00,2011-11-30 12:38:00,10,1,160.18,5,1,1,511
12967,2,1660.9,438,2010-12-03 09:49:00,2010-12-16 19:10:00,358,2,1660.9,1,2,4,124
12968,1,135.95,73,2011-08-19 15:44:00,2011-08-19 15:44:00,112,1,135.95,2,1,1,211
12970,4,405.47,268,2011-01-21 14:04:00,2011-12-02 14:30:00,7,4,405.47,5,4,2,542
12971,86,11189.91,9289,2010-12-02 16:42:00,2011-12-06 12:20:00,4,86,11189.91,5,5,5,555
12974,1,144.8,24,2011-05-26 09:33:00,2011-05-26 09:33:00,198,1,144.8,1,1,1,111
12976,1,738.6,561,2011-05-12 09:55:00,2011-05-12 09:55:00,212,1,738.6,1,1,3,113
12977,1,39.239999999999995,12,2011-07-06 16:40:00,2011-07-06 16:40:00,156,1,39.239999999999995,2,1,1,211
12980,9,7374.900000000001,886,2010-12-16 11:36:00,2011-07-05 09:34:00,158,9,7374.900000000001,2,5,5,255
12981,2,372.21999999999997,242,2011-07-29 14:14:00,2011-11-10 12:00:00,30,2,372.21999999999997,4,2,2,422
12982,1,390.54,288,2011-04-11 11:51:00,2011-04-11 11:51:00,243,1,390.54,1,1,2,112
12984,1,97.5,26,2011-11-21 12:37:00,2011-11-21 12:37:00,19,1,97.5,4,1,1,411
12985,2,1239.38,1533,2011-11-11 12:44:00,2011-12-09 10:46:00,1,2,1239.38,5,2,4,524
12987,2,558.7,219,2011-05-26 12:00:00,2011-09-27 12:03:00,74,2,558.7,2,2,3,223
12988,1,505.82,126,2011-02-20 14:31:00,2011-02-20 14:31:00,292,1,505.82,1,1,3,113
12989,15,6924.110000000001,2943,2010-12-10 13:24:00,2011-12-06 15:28:00,3,15,6924.110000000001,5,5,5,555
12990,3,409.5,200,2011-02-02 15:39:00,2011-11-08 13:01:00,31,3,409.5,4,3,2,432
12991,2,503.76,405,2011-08-19 14:39:00,2011-11-16 15:34:00,23,2,503.76,4,2,3,423
12993,4,414.76,240,2011-02-14 14:29:00,2011-11-16 15:49:00,23,4,414.76,4,4,2,442
12994,3,974.4200000000001,459,2011-03-16 08:31:00,2011-12-05 15:43:00,4,3,974.4200000000001,5,3,4,534
12995,1,211.32,108,2011-09-15 15:44:00,2011-09-15 15:44:00,85,1,211.32,2,1,1,211
12997,4,1226.89,664,2011-01-26 15:49:00,2011-11-17 15:47:00,22,4,1226.89,4,4,4,444
12999,3,455.88,342,2011-04-08 10:26:00,2011-05-27 13:24:00,196,3,455.88,1,3,2,132
13000,3,534.85,379,2010-12-10 10:26:00,2011-08-25 10:43:00,107,3,534.85,2,3,3,233
13001,13,9785.970000000001,5490,2011-01-17 12:45:00,2011-12-05 14:51:00,4,13,9785.970000000001,5,5,5,555
13002,1,120.94999999999999,73,2011-01-25 15:18:00,2011-01-25 15:18:00,318,1,120.94999999999999,1,1,1,111
